,industry_code_wage,industry_title_wage,recovery_wage,peak_wage,growth_wage,growth_pcg_wage,recovery_empl,peak_empl,growth_empl,growth_pcg_empl
251,3365,Railroad rolling stock manufacturing,2009.25,1109.0,217.0,19.56717763751127,2011.5,318.0,21.0,6.60377358490566
252,3366,Ship and boat building,2010.0,1020.0,172.0,16.862745098039216,2007.25,2021.0,-218.0,-10.786739238000989
253,3369,Other transportation equipment manufacturing,2009.25,1088.0,72.0,6.61764705882353,2014.0,1005.0,-3.0,-0.2985074626865672
254,3371,Household and institutional furniture mfg.,2007.25,0.0,0.0,,2007.25,18263.0,-5185.0,-28.39073536658818
255,3372,Office furniture and fixtures manufacturing,2007.25,0.0,0.0,,2007.25,4236.0,-550.0,-12.983947119924458
256,3379,Other furniture related product manufacturing,2010.0,772.0,66.0,8.549222797927461,2007.25,1199.0,-235.0,-19.599666388657212
257,3391,Medical equipment and supplies manufacturing,2012.25,1166.0,150.0,12.864493996569468,2009.75,13200.0,-308.0,-2.3333333333333335
258,3399,Other miscellaneous manufacturing,2011.25,0.0,1059.0,inf,2007.25,19418.0,-661.0,-3.4040580904315583
259,4231,Motor vehicle and parts merchant wholesalers,2010.0,938.0,156.0,16.631130063965884,2007.25,24152.0,-855.0,-3.540079496522027
260,4232,Furniture and furnishing merchant wholesalers,2007.25,1108.0,-1108.0,-100.0,2007.25,11132.0,-894.0,-8.030901904419691
261,4233,Lumber and const. supply merchant wholesalers,2011.0,1055.0,148.0,14.028436018957347,2007.25,20286.0,-2001.0,-9.863945578231291
262,4234,Commercial equip. merchant wholesalers,2010.25,0.0,1336.0,inf,2007.25,48290.0,-1447.0,-2.996479602402154
263,4235,Metal and mineral merchant wholesalers,2007.25,1449.0,-1449.0,-100.0,2007.25,8820.0,-221.0,-2.505668934240363
264,4236,Electric goods merchant wholesalers,2007.25,0.0,0.0,,2007.25,28905.0,-764.0,-2.6431413250302715
265,4237,Hardware and plumbing merchant wholesalers,2010.25,0.0,1332.0,inf,2009.25,20962.0,-72.0,-0.3434786756988837
266,4238,Machinery and supply merchant wholesalers,2007.25,0.0,0.0,,2007.25,63187.0,-2421.0,-3.8314843243072154
267,4239,Misc. durable goods merchant wholesalers,2007.25,699.0,-306.0,-43.776824034334766,2011.5,33024.0,2320.0,7.025193798449612
268,4241,Paper and paper product merchant wholesalers,2010.0,1112.0,-1112.0,-100.0,2007.25,11221.0,-2187.0,-19.490241511451742
269,4242,Druggists' goods merchant wholesalers,2009.25,1922.0,118.0,6.139438085327783,2010.75,11158.0,1252.0,11.220648861803191
270,4243,Apparel and piece goods merchant wholesalers,2010.0,1303.0,96.0,7.367613200306984,2007.25,14516.0,-295.0,-2.032240286580325
271,4244,Grocery and related product wholesalers,2012.25,0.0,1098.0,inf,2011.0,35455.0,1287.0,3.629953462135101
272,4245,Farm product raw material merch. whls.,2010.0,890.0,230.0,25.842696629213485,2007.25,6481.0,-248.0,-3.8265699737694803
273,4246,Chemical merchant wholesalers,2011.0,1435.0,236.0,16.445993031358885,2007.25,13952.0,-860.0,-6.1639908256880735
274,4247,Petroleum merchant wholesalers,2009.25,0.0,324.0,inf,2007.25,8487.0,-637.0,-7.505596795098386
275,4248,Alcoholic beverage merchant wholesalers,2010.25,0.0,1268.0,inf,2009.5,4865.0,930.0,19.116135662898255
276,4249,Misc. nondurable goods merchant wholesalers,2009.25,0.0,0.0,,2007.25,36006.0,-2528.0,-7.021052046881075
277,4251,Electronic markets and agents and brokers,2013.25,0.0,680.0,inf,2013.75,232550.0,-757.0,-0.32552139324876367
278,4411,Automobile dealers,2011.0,943.0,155.0,16.436903499469775,2007.25,49962.0,-4304.0,-8.61454705576238
279,4412,Other motor vehicle dealers,2009.25,0.0,877.0,inf,2007.25,16872.0,-2607.0,-15.451635846372689
280,4413,"Auto parts, accessories, and tire stores",2007.25,601.0,-123.0,-20.465890183028286,2012.25,54869.0,1642.0,2.9925823324645973
281,4421,Furniture stores,2009.75,426.0,-87.0,-20.422535211267608,2007.25,27768.0,-5605.0,-20.185105157015272
282,4422,Home furnishings stores,2007.25,553.0,-93.0,-16.817359855334537,2007.25,33318.0,-7381.0,-22.153190467615104
283,4431,Electronics and appliance stores,2007.25,500.0,-500.0,-100.0,2007.25,53577.0,-4786.0,-8.932937641151986
284,4441,Building material and supplies dealers,2007.25,0.0,0.0,,2007.25,61457.0,-7672.0,-12.483525066306523
285,4442,Lawn and garden equipment and supplies stores,2007.25,0.0,0.0,,2007.25,17009.0,-263.0,-1.5462402257628314
286,4451,Grocery stores,2011.75,0.0,441.0,inf,2009.75,85531.0,4732.0,5.532496989395658
287,4452,Specialty food stores,2011.75,0.0,410.0,inf,2007.25,28141.0,-1781.0,-6.328844035393198
288,4453,"Beer, wine, and liquor stores",2010.5,353.0,49.0,13.881019830028329,2009.75,27017.0,2642.0,9.779028019395195
289,4461,Health and personal care stores,2010.75,0.0,755.0,inf,2009.25,93206.0,14849.0,15.931377808295602
290,4471,Gasoline stations,2007.25,0.0,0.0,,2007.25,106274.0,-1304.0,-1.2270169561699005
291,4481,Clothing stores,2007.25,0.0,0.0,,2007.25,86018.0,-921.0,-1.0707061312748494
292,4482,Shoe stores,2010.0,370.0,13.0,3.5135135135135136,2007.25,23399.0,-2293.0,-9.799564083935211
293,4483,"Jewelry, luggage, and leather goods stores",2007.25,0.0,0.0,,2007.25,27530.0,-4582.0,-16.64366146022521
294,4511,Sporting goods and musical instrument stores,2007.25,0.0,0.0,,2009.25,44330.0,626.0,1.4121362508459283
295,4512,"Book, periodical, and music stores",2007.25,0.0,0.0,,2007.25,16546.0,-8354.0,-50.48954430073734
296,4521,Department stores,2009.5,388.0,-3.0,-0.7731958762886598,2009.25,13104.0,1919.0,14.644383394383395
297,4529,Other general merchandise stores,2009.5,378.0,-378.0,-100.0,2009.75,38428.0,6815.0,17.734464453003017
298,4531,Florists,2011.25,0.0,394.0,inf,2007.25,19703.0,-5789.0,-29.381312490483687
299,4532,"Office supplies, stationery, and gift stores",2007.25,0.0,0.0,,2007.25,41905.0,-10298.0,-24.574633098675573
300,4533,Used merchandise stores,2012.25,0.0,399.0,inf,2011.0,16409.0,1869.0,11.390090803827169
301,4539,Other miscellaneous store retailers,2013.25,423.0,-423.0,-100.0,2014.25,47588.0,2354.0,4.946625199630159
302,4541,Electronic shopping and mail-order houses,2007.25,0.0,0.0,,2009.25,15094.0,7499.0,49.68199284483901
303,4542,Vending machine operators,2007.25,0.0,0.0,,2007.25,5278.0,-1319.0,-24.990526714664647
304,4543,Direct selling establishments,2010.0,409.0,-409.0,-100.0,2011.0,17295.0,666.0,3.8508239375542064
305,4811,Scheduled air transportation,2010.0,0.0,0.0,,2007.25,3035.0,-531.0,-17.495881383855025
306,4812,Nonscheduled air transportation,2007.25,0.0,0.0,,2007.25,3389.0,-193.0,-5.694895249336087
307,4821,Rail transportation,2007.25,0.0,0.0,,2012.5,103.0,5.0,4.854368932038835
308,4831,"Sea, coastal, and great lakes transportation",2007.25,0.0,0.0,,2009.25,1063.0,241.0,22.671683913452494
309,4832,Inland water transportation,2007.25,0.0,0.0,,2009.25,748.0,49.0,6.550802139037433
310,4841,General freight trucking,2012.25,0.0,948.0,inf,2014.5,71547.0,2294.0,3.206283981159238
311,4842,Specialized freight trucking,2012.25,497.0,-497.0,-100.0,2007.25,48760.0,-2150.0,-4.40935192780968
312,4851,Urban transit systems,2009.75,765.0,123.0,16.07843137254902,2010.0,772.0,-20.0,-2.5906735751295336
313,4852,Interurban and rural bus transportation,2007.25,0.0,0.0,,2012.25,517.0,0.0,0.0
314,4853,Taxi and limousine service,2007.25,507.0,-382.0,-75.34516765285996,2011.5,7560.0,786.0,10.396825396825397
315,4854,School and employee bus transportation,2010.0,441.0,38.0,8.616780045351474,2009.25,4507.0,-143.0,-3.1728422453960508
316,4855,Charter bus industry,2011.0,386.0,99.0,25.647668393782386,2007.25,1426.0,-78.0,-5.46984572230014
317,4859,Other ground passenger transportation,2007.25,0.0,0.0,,2009.25,3567.0,1084.0,30.389683207176898
318,4861,Pipeline transportation of crude oil,2010.25,2349.0,-328.0,-13.963388676032354,2009.25,417.0,45.0,10.79136690647482
319,4862,Pipeline transportation of natural gas,2009.25,998.0,140.0,14.02805611222445,2013.25,1620.0,92.0,5.679012345679013
320,4869,Other pipeline transportation,2010.25,2116.0,-165.0,-7.797731568998109,2009.25,528.0,54.0,10.227272727272728
321,4871,"Scenic and sightseeing transportation, land",2011.25,0.0,639.0,inf,2009.5,744.0,144.0,19.35483870967742
322,4872,"Scenic and sightseeing transportation, water",2007.25,0.0,0.0,,2007.25,2072.0,-159.0,-7.673745173745174
323,4879,"Scenic and sightseeing transportation, other",2007.25,0.0,0.0,,2009.75,241.0,10.0,4.149377593360995
324,4881,Support activities for air transportation,2009.5,812.0,97.0,11.945812807881774,2009.5,6533.0,636.0,9.735190570947497
325,4882,Support activities for rail transportation,2007.25,955.0,-955.0,-100.0,2009.25,1290.0,264.0,20.46511627906977
326,4883,Support activities for water transportation,2010.0,1023.0,200.0,19.550342130987293,2015.0,2810.0,1.0,0.03558718861209965
327,4884,Support activities for road transportation,2010.0,640.0,97.0,15.156249999999998,2009.75,10818.0,855.0,7.903494176372712
328,4885,Freight transportation arrangement,2007.25,0.0,0.0,,2013.5,17721.0,436.0,2.4603577676203376
329,4889,Other support activities for transportation,2011.25,0.0,790.0,inf,2010.5,2090.0,207.0,9.904306220095693
330,4911,Postal service,2010.0,522.0,68.0,13.026819923371647,2007.25,30514.0,-1372.0,-4.496296781805073
331,4921,Couriers and express delivery services,2007.25,815.0,-815.0,-100.0,2009.25,9619.0,562.0,5.8426031812038675
332,4922,Local messengers and local delivery,2007.25,0.0,0.0,,2009.75,6855.0,818.0,11.932895696571846
333,4931,Warehousing and storage,2009.75,635.0,71.0,11.181102362204724,2012.0,15297.0,873.0,5.707001372818199
334,5111,"Newspaper, book, and directory publishers",2007.25,0.0,0.0,,2007.25,25987.0,-3830.0,-14.73813829991919
335,5112,Software publishers,2007.25,0.0,0.0,,2010.75,10502.0,5209.0,49.600076175966485
336,5121,Motion picture and video industries,2010.0,544.0,87.0,15.992647058823529,2013.5,23395.0,2742.0,11.720453088266723
337,5122,Sound recording industries,2010.0,1663.0,-17.0,-1.0222489476849068,2007.25,3891.0,-249.0,-6.399383191981496
338,5151,Radio and television broadcasting,2009.25,0.0,562.0,inf,2007.25,8489.0,-149.0,-1.755212628106962
339,5152,Cable and other subscription programming,2010.5,631.0,114.0,18.066561014263076,2009.25,1537.0,-128.0,-8.327911515940144
340,5171,Wired telecommunications carriers,2014.75,0.0,1230.0,inf,2009.25,27619.0,-4395.0,-15.912958470618053
341,5172,Wireless telecommunications carriers,2007.25,0.0,0.0,,2007.25,11005.0,-2317.0,-21.05406633348478
342,5174,Satellite telecommunications,2012.0,0.0,516.0,inf,2007.25,965.0,-195.0,-20.207253886010363
343,5179,Other telecommunications,2007.25,0.0,0.0,,2007.25,9496.0,-2242.0,-23.609941027801177
344,5182,"Data processing, hosting and related services",2009.5,1007.0,-54.0,-5.362462760675273,2010.25,14186.0,2684.0,18.920062032990273
345,5191,Other information services,2010.0,519.0,54.0,10.404624277456648,2009.25,11976.0,7367.0,61.51469605878424
346,5211,Monetary authorities - central bank,2010.25,1637.0,826.0,50.45815516188149,2010.0,422.0,-129.0,-30.568720379146917
347,5221,Depository credit intermediation,2007.25,0.0,0.0,,2009.25,108168.0,737.0,0.6813475334664596
348,5222,Nondepository credit intermediation,2014.75,1089.0,-15.0,-1.3774104683195594,2007.25,62364.0,-15123.0,-24.24956705791803
349,5223,Activities related to credit intermediation,2007.25,0.0,0.0,,2007.25,41687.0,-17471.0,-41.90994794540264
350,5231,Securities and commodity contracts brokerage,2007.25,0.0,0.0,,2009.5,37513.0,-2813.0,-7.4987337722922724
351,5232,Securities and commodity exchanges,2007.25,0.0,0.0,,2012.75,341.0,-23.0,-6.744868035190615
352,5239,Other financial investment activities,2013.5,0.0,999.0,inf,2010.0,55683.0,11082.0,19.901944938311512
353,5241,Insurance carriers,2009.5,1003.0,333.0,33.20039880358923,2007.25,39887.0,-7601.0,-19.056334143956676
354,5242,Insurance agencies and brokerages,2009.25,1173.0,159.0,13.554987212276215,2012.25,148636.0,8996.0,6.052369547081461
355,5251,Insurance and employee benefit funds,2010.75,1216.0,-1216.0,-100.0,2012.0,2481.0,-1856.0,-74.80854494155582
356,5259,Other investment pools and funds,2009.5,705.0,-705.0,-100.0,2010.0,5226.0,-2334.0,-44.66130884041332
357,5311,Lessors of real estate,2007.25,502.0,-502.0,-100.0,2013.75,108458.0,669.0,0.6168286341256524
358,5312,Offices of real estate agents and brokers,2010.0,735.0,123.0,16.73469387755102,2007.25,120062.0,-20493.0,-17.068681181389618
359,5313,Activities related to real estate,2009.25,360.0,-360.0,-100.0,2010.5,85120.0,13210.0,15.519266917293233
360,5321,Automotive equipment rental and leasing,2007.25,744.0,-744.0,-100.0,2012.25,14795.0,1098.0,7.421426157485637
361,5322,Consumer goods rental,2009.75,0.0,527.0,inf,2007.25,31408.0,-11310.0,-36.00993377483444
362,5323,General rental centers,2011.0,910.0,100.0,10.989010989010989,2007.25,5267.0,-1064.0,-20.20125308524777
363,5324,Machinery and equipment rental and leasing,2011.25,0.0,0.0,,2011.25,12562.0,1521.0,12.107944594809744
364,5331,Lessors of nonfinancial intangible assets,2009.25,0.0,2104.0,inf,2007.25,3283.0,-124.0,-3.7770332013402372
365,5411,Legal services,2010.25,0.0,986.0,inf,2014.5,189462.0,1290.0,0.6808753206447731
366,5412,Accounting and bookkeeping services,2010.0,759.0,-759.0,-100.0,2010.0,129260.0,9979.0,7.720099025220486
367,5413,Architectural and engineering services,2009.25,926.0,116.0,12.526997840172784,2007.25,130079.0,-1380.0,-1.0608937645584606
368,5414,Specialized design services,2011.25,0.0,0.0,,2007.25,37014.0,-2201.0,-5.9463986599664995
369,5415,Computer systems design and related services,2009.75,1010.0,109.0,10.792079207920793,2009.5,183727.0,54621.0,29.729435521180882
370,5416,Management and technical consulting services,2010.5,0.0,0.0,,2010.0,200128.0,42987.0,21.47975295810681
371,5417,Scientific research and development services,2010.0,1008.0,211.0,20.932539682539684,2009.25,22175.0,4527.0,20.414881623449833
372,5418,"Advertising, pr, and related services",2007.25,0.0,0.0,,2007.25,50428.0,-580.0,-1.1501546759736654
373,5419,Other professional and technical services,2009.25,638.0,-638.0,-100.0,2009.5,72169.0,11373.0,15.758843824910972
374,5511,Management of companies and enterprises,2011.25,2203.0,-40.0,-1.8157058556513845,2009.25,51348.0,9159.0,17.837111474643606
375,5611,Office administrative services,2010.75,836.0,-836.0,-100.0,2010.5,42573.0,5089.0,11.953585605900454
376,5612,Facilities support services,2007.25,0.0,0.0,,2009.75,3086.0,1707.0,55.31432274789372
377,5613,Employment services,2010.25,388.0,248.0,63.91752577319587,2010.75,78832.0,10653.0,13.513547797848592
378,5614,Business support services,2010.0,676.0,5.0,0.7396449704142012,2014.0,48516.0,1169.0,2.4095143870063485
379,5615,Travel arrangement and reservation services,2009.5,390.0,-390.0,-100.0,2007.25,24998.0,-3299.0,-13.197055764461158
380,5616,Investigation and security services,2010.0,557.0,56.0,10.053859964093357,2010.25,28570.0,4701.0,16.45432271613581
381,5617,Services to buildings and dwellings,2011.0,475.0,-28.0,-5.894736842105263,2012.5,193650.0,9623.0,4.969274464239608
382,5619,Other support services,2007.25,674.0,-674.0,-100.0,2012.5,26610.0,814.0,3.059000375798572
383,5621,Waste collection,2010.25,0.0,570.0,inf,2010.25,9809.0,995.0,10.143745539810379
384,5622,Waste treatment and disposal,2010.5,0.0,0.0,,2012.0,3693.0,180.0,4.8740861088545895
385,5629,Remediation and other waste services,2010.0,727.0,-727.0,-100.0,2009.5,10500.0,1923.0,18.314285714285713
386,6111,Elementary and secondary schools,2009.5,666.0,82.0,12.312312312312311,2009.75,59280.0,1768.0,2.982456140350877
387,6112,Junior colleges,2009.75,644.0,7.0,1.0869565217391304,2011.25,1108.0,25.0,2.256317689530686
388,6113,Colleges and universities,2009.75,973.0,70.0,7.194244604316546,2009.75,5606.0,2271.0,40.510167677488404
389,6114,"Business, computer and management training",2010.0,646.0,65.0,10.061919504643962,2011.75,10098.0,508.0,5.030699148346207
390,6115,Technical and trade schools,2009.75,627.0,16.0,2.5518341307814993,2010.25,8649.0,670.0,7.746560295987975
391,6116,Other schools and instruction,2010.0,396.0,44.0,11.11111111111111,2009.5,39043.0,9027.0,23.120661834387725
392,6117,Educational support services,2009.75,785.0,-2.0,-0.25477707006369427,2009.75,10860.0,4107.0,37.817679558011044
393,6211,Offices of physicians,2009.75,945.0,235.0,24.867724867724867,2010.0,215479.0,2472.0,1.1472115612194227
394,6212,Offices of dentists,2007.25,0.0,0.0,,2009.25,122409.0,7062.0,5.769183638457957
395,6213,Offices of other health practitioners,2014.5,0.0,0.0,,2009.25,117530.0,16663.0,14.177656768484642
396,6214,Outpatient care centers,2009.25,760.0,34.0,4.473684210526316,2009.25,22068.0,8302.0,37.62008337864782
397,6215,Medical and diagnostic laboratories,2010.75,972.0,-400.0,-41.1522633744856,2009.25,14751.0,4190.0,28.404853908209617
398,6216,Home health care services,2011.0,236.0,-62.0,-26.27118644067797,2009.25,22885.0,9218.0,40.279659165392175
399,6219,Other ambulatory health care services,2010.0,611.0,-611.0,-100.0,2009.5,8730.0,2298.0,26.32302405498282
400,6221,General medical and surgical hospitals,2010.0,958.0,155.0,16.17954070981211,2009.75,5852.0,696.0,11.89336978810663
